model,target_column,feature_columns,mse,r2,r,mae,rmse,start_date_train,end_date_train,start_date_test,end_date_test,epochs,batch_size,learning_rate,sequence_length,rnn_layers,hidden_size,dropout,forget_bias,gradient_norm_threshold,decay_rate,initializer,normalization,compute_time,optimizer,delta_zero,delta_max,delta_min,eta_plus,eta_minus,dense_units
gru_cell,sp500_close,sp500_close,222.0158,0.9787,0.9893,12.3838,14.9002,2007-07-01,2012-09-30,2012-10-01,2013-09-30,300,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,157.0493901,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,209.1471,0.9799,0.9899,11.8519,14.4619,2007-07-01,2012-09-30,2012-10-01,2013-09-30,300,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,157.0753298,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,234.6388,0.9774,0.9887,12.7732,15.3179,2007-07-01,2012-09-30,2012-10-01,2013-09-30,300,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,156.7101319,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,257.6759,0.9752,0.9875,13.3917,16.0523,2007-07-01,2012-09-30,2012-10-01,2013-09-30,300,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,159.7993739,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,258.4276,0.9402,0.9697,11.6690,16.0757,2005-07-01,2010-09-30,2010-10-01,2011-09-30,200,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,117.0965061,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,253.5278,0.9414,0.9702,11.5012,15.9226,2005-07-01,2010-09-30,2010-10-01,2011-09-30,200,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,112.3304789,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,256.0240,0.9408,0.9699,11.4538,16.0007,2005-07-01,2010-09-30,2010-10-01,2011-09-30,200,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,117.6475079,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,258.9883,0.9401,0.9696,11.4650,16.0931,2005-07-01,2010-09-30,2010-10-01,2011-09-30,200,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,112.078083,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,265.9822,0.9385,0.9688,12.0190,16.3090,2005-07-01,2010-09-30,2010-10-01,2011-09-30,200,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,119.2255099,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,216.7434,0.9613,0.9805,11.1842,14.7222,2006-07-01,2011-09-30,2011-10-01,2012-09-30,260,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,161.975914,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,213.7973,0.9618,0.9807,11.1900,14.6218,2006-07-01,2011-09-30,2011-10-01,2012-09-30,260,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,151.681941,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,239.2278,0.9573,0.9784,11.9857,15.4670,2006-07-01,2011-09-30,2011-10-01,2012-09-30,260,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,171.4147069,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,208.6658,0.9627,0.9812,11.0010,14.4453,2006-07-01,2011-09-30,2011-10-01,2012-09-30,260,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,160.3073599,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,221.1249,0.9605,0.9801,11.4096,14.8703,2006-07-01,2011-09-30,2011-10-01,2012-09-30,260,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,156.10728,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,266.9290,0.9743,0.9871,13.6929,16.3380,2007-07-01,2012-09-30,2012-10-01,2013-09-30,340,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,198.269999,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,230.5910,0.9778,0.9889,12.6100,15.1852,2007-07-01,2012-09-30,2012-10-01,2013-09-30,340,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,196.0756819,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,318.1452,0.9694,0.9846,15.0741,17.8366,2007-07-01,2012-09-30,2012-10-01,2013-09-30,340,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,206.902704,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,244.8132,0.9765,0.9882,13.0442,15.6465,2007-07-01,2012-09-30,2012-10-01,2013-09-30,340,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,204.249331,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,199.4081,0.9808,0.9904,11.5475,14.1212,2007-07-01,2012-09-30,2012-10-01,2013-09-30,340,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,213.1376271,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,168.6149,0.9769,0.9884,10.4740,12.9852,2008-07-01,2013-09-30,2013-10-01,2014-09-30,410,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,227.7923639,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,342.6422,0.9531,0.9763,15.9661,18.5106,2008-07-01,2013-09-30,2013-10-01,2014-09-30,410,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,239.2001209,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,225.5797,0.9691,0.9844,12.7473,15.0193,2008-07-01,2013-09-30,2013-10-01,2014-09-30,410,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,241.6695342,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,360.2167,0.9507,0.9750,16.6170,18.9794,2008-07-01,2013-09-30,2013-10-01,2014-09-30,410,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,238.1246262,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,576.3907,0.9211,0.9598,21.4818,24.0081,2008-07-01,2013-09-30,2013-10-01,2014-09-30,410,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,242.019532,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,565.8189,0.8649,0.9300,18.1247,23.7869,2009-07-01,2014-09-30,2014-10-01,2015-09-30,380,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,219.6500411,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,493.2015,0.8823,0.9393,16.6022,22.2081,2009-07-01,2014-09-30,2014-10-01,2015-09-30,380,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,222.012965,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,550.3406,0.8686,0.9320,18.2672,23.4593,2009-07-01,2014-09-30,2014-10-01,2015-09-30,380,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,215.0308669,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,741.7990,0.8229,0.9071,22.6292,27.2360,2009-07-01,2014-09-30,2014-10-01,2015-09-30,380,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,215.189219,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,597.2276,0.8574,0.9260,18.7146,24.4382,2009-07-01,2014-09-30,2014-10-01,2015-09-30,380,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,214.9666679,rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,541.6184,0.9259,0.9622,20.7923,23.2727,2008-07-01,2013-09-30,2013-10-01,2014-09-30,260,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,155.6897681,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,369.4620,0.9494,0.9744,16.8611,19.2214,2008-07-01,2013-09-30,2013-10-01,2014-09-30,260,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,151.1940968,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,275.0531,0.9624,0.9810,14.2211,16.5847,2008-07-01,2013-09-30,2013-10-01,2014-09-30,260,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,137.7243221,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,463.5609,0.9366,0.9678,19.2318,21.5305,2008-07-01,2013-09-30,2013-10-01,2014-09-30,260,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,137.103173,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,421.2300,0.9424,0.9708,18.1408,20.5239,2008-07-01,2013-09-30,2013-10-01,2014-09-30,260,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,138.7274771,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,1115.9649,0.7336,0.8565,26.0616,33.4061,2009-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,6.729973078,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,1131.4755,0.7299,0.8543,24.4271,33.6374,2009-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,6.748530149,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,1135.6822,0.7289,0.8537,24.7808,33.6999,2009-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,7.033468008,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,1019.7663,0.7565,0.8698,22.0973,31.9338,2009-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,6.725927114,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,1097.4623,0.7380,0.8591,24.8638,33.1280,2009-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,6.866374969,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,411.3626,0.9430,0.9711,15.6929,20.2821,2010-07-01,2015-09-30,2015-10-01,2016-09-30,170,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,89.68683815,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,438.7163,0.9393,0.9692,16.8769,20.9456,2010-07-01,2015-09-30,2015-10-01,2016-09-30,170,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,94.95485282,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,101129.8328,0.9584,0.9790,243.4550,318.0092,2005-07-01,2010-09-30,2010-10-01,2011-09-30,140,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,60.30659604,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,91486.8276,0.9624,0.9810,227.1441,302.4679,2005-07-01,2010-09-30,2010-10-01,2011-09-30,140,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,65.54655814,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,91443.4693,0.9624,0.9810,227.3538,302.3962,2005-07-01,2010-09-30,2010-10-01,2011-09-30,140,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,60.05424094,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,92899.4162,0.9618,0.9807,229.4264,304.7941,2005-07-01,2010-09-30,2010-10-01,2011-09-30,140,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,63.18323112,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,96119.7173,0.9605,0.9800,234.8540,310.0318,2005-07-01,2010-09-30,2010-10-01,2011-09-30,140,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,58.41490698,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,78111.8441,0.9304,0.9646,213.4015,279.4850,2006-07-01,2011-09-30,2011-10-01,2012-09-30,140,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,58.28497791,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,78196.0390,0.9303,0.9645,214.1663,279.6355,2006-07-01,2011-09-30,2011-10-01,2012-09-30,140,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,58.90284491,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,77262.1734,0.9311,0.9650,211.1535,277.9607,2006-07-01,2011-09-30,2011-10-01,2012-09-30,140,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,58.23910379,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,78318.0705,0.9302,0.9645,213.7795,279.8537,2006-07-01,2011-09-30,2011-10-01,2012-09-30,140,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,58.99708605,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,78284.7064,0.9302,0.9645,212.8226,279.7940,2006-07-01,2011-09-30,2011-10-01,2012-09-30,140,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,60.33777499,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,51537.4026,0.9296,0.9641,169.7570,227.0185,2007-07-01,2012-09-30,2012-10-01,2013-09-30,150,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,62.09147477,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,52724.0740,0.9280,0.9633,172.3480,229.6172,2007-07-01,2012-09-30,2012-10-01,2013-09-30,150,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,63.27637792,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,50237.2757,0.9314,0.9651,166.8766,224.1367,2007-07-01,2012-09-30,2012-10-01,2013-09-30,150,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,64.2048378,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,52118.1303,0.9288,0.9637,171.2715,228.2940,2007-07-01,2012-09-30,2012-10-01,2013-09-30,150,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,62.15634489,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,50762.3391,0.9306,0.9647,168.7760,225.3050,2007-07-01,2012-09-30,2012-10-01,2013-09-30,150,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,62.68260908,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,47120.5564,0.9423,0.9707,168.1140,217.0727,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,30.64218402,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,50416.2578,0.9382,0.9686,176.4384,224.5356,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,33.14964509,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,46816.7409,0.9426,0.9709,167.2711,216.3718,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,30.53823018,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,44732.7910,0.9452,0.9722,162.7225,211.5013,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,30.23646617,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,48232.2697,0.9409,0.9700,169.7361,219.6185,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,29.70724702,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,110773.1410,0.9692,0.9845,244.2335,332.8260,2009-07-01,2014-09-30,2014-10-01,2015-09-30,50,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,22.092134,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,101912.0350,0.9717,0.9857,232.8328,319.2366,2009-07-01,2014-09-30,2014-10-01,2015-09-30,50,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,21.52045703,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,109348.9517,0.9696,0.9847,243.4597,330.6795,2009-07-01,2014-09-30,2014-10-01,2015-09-30,50,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,21.60526609,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,101434.5892,0.9718,0.9858,229.0261,318.4880,2009-07-01,2014-09-30,2014-10-01,2015-09-30,50,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,21.97794008,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,115850.2343,0.9678,0.9838,248.6459,340.3678,2009-07-01,2014-09-30,2014-10-01,2015-09-30,50,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,21.6764369,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,67564.8897,0.9632,0.9814,195.6569,259.9325,2010-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,29.64616299,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,68702.4092,0.9625,0.9811,198.7944,262.1114,2010-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,29.91064596,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,68806.6418,0.9625,0.9811,198.2150,262.3102,2010-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,30.37484503,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,70247.9084,0.9617,0.9807,200.5374,265.0432,2010-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,29.67315197,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,hsi_close,hsi_close,68305.7115,0.9627,0.9812,196.7572,261.3536,2010-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,29.88625789,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,21171.0238,0.9366,0.9678,94.0144,145.5027,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,26.10184884,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,23671.8463,0.9291,0.9639,99.4058,153.8566,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,26.0831871,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,22984.6251,0.9312,0.9650,98.0472,151.6068,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,25.6793201,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,24261.7461,0.9274,0.9630,102.6086,155.7618,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,25.99534798,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,22181.5867,0.9336,0.9662,96.2871,148.9348,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,26.23341084,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,10548.9745,0.9544,0.9769,82.5850,102.7082,2006-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,74.01061988,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,10452.6833,0.9548,0.9771,82.6403,102.2384,2006-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,73.81879187,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,10997.9835,0.9525,0.9759,84.3498,104.8713,2006-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,73.96731615,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,10731.5513,0.9536,0.9765,83.3278,103.5932,2006-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,74.7262969,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,11205.2509,0.9516,0.9755,85.6301,105.8549,2006-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,78.61425996,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,50676.2675,0.9880,0.9940,160.6431,225.1139,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,29.56485915,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,57396.4471,0.9864,0.9932,178.8869,239.5756,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,29.76812506,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,61961.9083,0.9853,0.9926,186.4412,248.9215,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,30.89817214,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,51632.1915,0.9878,0.9939,163.2214,227.2272,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,29.85648298,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,62237.7399,0.9853,0.9926,186.8996,249.4749,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,30.59256816,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,49938.2107,0.8717,0.9337,185.5371,223.4686,2008-07-01,2013-09-30,2013-10-01,2014-09-30,20,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,9.69508791,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,42169.6401,0.8917,0.9443,166.5863,205.3525,2008-07-01,2013-09-30,2013-10-01,2014-09-30,20,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,9.712453842,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,56789.8099,0.8541,0.9242,200.3828,238.3061,2008-07-01,2013-09-30,2013-10-01,2014-09-30,20,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,9.739464045,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,40272.6395,0.8966,0.9469,161.5828,200.6804,2008-07-01,2013-09-30,2013-10-01,2014-09-30,20,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,9.858402014,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,64066.6722,0.8355,0.9140,215.0278,253.1140,2008-07-01,2013-09-30,2013-10-01,2014-09-30,20,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,9.590291023,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,146408.8054,0.9429,0.9710,327.0871,382.6340,2009-07-01,2014-09-30,2014-10-01,2015-09-30,40,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,17.5881958,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,97370.6597,0.9620,0.9808,256.9095,312.0427,2009-07-01,2014-09-30,2014-10-01,2015-09-30,40,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,18.08215618,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,154064.3175,0.9399,0.9695,335.7180,392.5103,2009-07-01,2014-09-30,2014-10-01,2015-09-30,40,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,17.88748503,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,110136.4647,0.9570,0.9783,274.9677,331.8681,2009-07-01,2014-09-30,2014-10-01,2015-09-30,40,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,17.67372704,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,n225_close,n225_close,85340.5839,0.9667,0.9832,230.6313,292.1311,2009-07-01,2014-09-30,2014-10-01,2015-09-30,40,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,17.71474791,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
